EOL page ID,Scientific Name,Common Name,Measurement,Value,Measurement URI,Value URI,Raw Units (direct from source),Raw Units URI (normalized),Supplier,Content Partner Resource URL,source,measurement unit,sex,measurement method,contributor,citation,scientific name
2775435,Himantura chaophraya,Giant Freshwater Whipray,body width,240,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=11693,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=11693""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Susan M. Luna""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Himantura polylepis (Bleeker, 1852)""]"
205978,Aetomylaeus vespertilio,Vespertine Eagle Ray,body width,240,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=12599,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=12599""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Rainer Froese""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Aetomylaeus vespertilio (Bleeker, 1852)""]"
211465,Mobula japanica,Devilray,body width,240,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=2587,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=2587""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 2263, uri: ""http://purl.obolibrary.org/obo/PATO_0000383"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-24 01:44:48"", updated_at: ""2015-08-12 16:23:47"", exclude_from_exemplars: false, position: 2574, uri_type_id: 3, ontology_information_url: ""http://bioportal.bioontology.org/ontologies/PATO"", ontology_source_url: ""http://purl.obolibrary.org/obo/pato.owl"", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Rainer Froese""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Mobula japanica (Müller & Henle, 1841)""]"
1012079,Pteromylaeus bovinus,Duckbill,body width,222,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=5011,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=5011""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 2263, uri: ""http://purl.obolibrary.org/obo/PATO_0000383"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-24 01:44:48"", updated_at: ""2015-08-12 16:23:47"", exclude_from_exemplars: false, position: 2574, uri_type_id: 3, ontology_information_url: ""http://bioportal.bioontology.org/ontologies/PATO"", ontology_source_url: ""http://purl.obolibrary.org/obo/pato.owl"", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Susan M. Luna""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]",
225017,Mobula thurstoni,Bentfin Devil Ray,body width,220,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=2588,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=2588""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Rainer Froese""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Mobula thurstoni (Lloyd, 1908)""]"
266188,Mobula munkiana,Munk's Devil Ray,body width,220,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=13191,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=13191""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Rainer Froese""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Mobula munkiana Notarbartolo-di-Sciara, 1987""]"
204541,Rhinoptera bonasus,Cownose Ray,body width,213,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=2584,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=2584""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Rainer Froese""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Rhinoptera bonasus (Mitchill, 1815)""]"
224662,Dasyatis ushiei,Cow Stingray,body width,202,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=22785,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=22785""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Cristina V. Garilao""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Dasyatis ushiei (Jordan & Hubbs, 1925)""]"
206585,Himantura schmardae,Stingray,body width,200,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=1249,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=1249""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Susan M. Luna""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]",
217316,Dasyatis guttata,Stingray,body width,200,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=1248,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=1248""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Susan M. Luna""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]",
1012686,Dasyatis americana,Stingaree,body width,200,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=1247,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=1247""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Susan M. Luna""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]",
214451,Rhinoptera marginata,Lusitanian Cow-nose Ray,body width,200,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=8976,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=8976""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Crispina B. Binohlan""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Rhinoptera marginata (Geoffroy Saint-Hilaire, 1817)""]"
205976,Aetomylaeus maculatus,Mottled Eagle Ray,body width,200,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=12594,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=12594""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Susan M. Luna""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Aetomylaeus maculatus (Gray, 1834)""]"
216941,Himantura uarnak,Whiptail Stingray,body width,200,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=5507,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=5507""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Crispina B. Binohlan""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]",
344820,Pastinachus sephen,Cowtail Stingray,body width,183,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=8203,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=8203""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Pascualita Sa-a""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Pastinachus sephen (Forsskål, 1775)""]"
203917,Myliobatis aquila,Common Eagle Ray,body width,183,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=4330,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=4330""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Susan M. Luna""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Myliobatis aquila (Linnaeus, 1758)""]"
7185350,Himantura astra,Black-spotted Whipray,body width,180,http://purl.obolibrary.org/obo/VT_0015039,,cm,http://purl.obolibrary.org/obo/UO_0000015,http://www.fishbase.org/summary/SpeciesSummary.php?id=64149,http://eol.org/content_partners/2/resources/42,"[""http://www.fishbase.org/summary/SpeciesSummary.php?id=64149""]","[#<KnownUri id: 1781, uri: ""http://purl.obolibrary.org/obo/UO_0000015"", vetted_id: 0, visibility_id: 0, created_at: ""2013-10-18 15:54:00"", updated_at: ""2015-07-07 23:05:16"", exclude_from_exemplars: false, position: 1800, uri_type_id: 3, ontology_information_url: ""https://code.google.com/p/unit-ontology/"", ontology_source_url: ""http://unit-ontology.googlecode.com/svn/trunk/uo.ow..."", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[#<KnownUri id: 4025, uri: ""http://eol.org/schema/terms/maleOrUnsexed"", vetted_id: 0, visibility_id: 0, created_at: ""2015-03-10 21:56:51"", updated_at: ""2015-03-10 21:56:51"", exclude_from_exemplars: false, position: 4313, uri_type_id: 3, ontology_information_url: """", ontology_source_url: """", exemplar_for_same_as: nil, group_by_clade: false, clade_exemplar: false, value_is_text: false, hide_from_glossary: false, value_is_verbatim: false, hide_from_gui: false>]","[""Width; the length, in rays, and skates from the tip of the left to the tip of the right ‘wing’.""]","[""Estelita Emily Capuli""]","[""Froese, R. and D. Pauly. Editors. 2015.FishBase. World Wide Web electronic publication. www.fishbase.org, ( 04/2015 )""]","[""Himantura astra Last, Manjaji-Matsumoto & Pogonoski, 2008""]"
